foe_ssm_time,foe_ssm_id,foe_ssm_x,foe_ssm_y
156,6277.0-4652.0,153.94249484539594,375.0280876915847
156,7248.0-3583.0,154.43388961361896,380.944807027259
156,9837.0-3205.0,135.49247725593426,347.15599247688317
156,411.0-2197.0,154.67208297989816,386.9495107811954
156,2821.0-1675.0,158.50766573911346,391.8913393423424
156,835.0-3804.0,163.74714718823364,396.477616617649
156,3300.0-3033.0,156.85637024714399,445.58286212384985
156,8222.0-3140.0,158.90710064733952,451.2057997598321
156,5093.0-3305.0,193.51357114848358,490.9036751482819
156,6303.0-1855.0,193.98202055765174,496.81860058040286
156,4467.0-2076.0,196.53103678836754,502.1458107075416
156,1179.0-1429.0,163.9581299256479,474.3743515460235
156,9867.0-2159.0,166.96405130906098,485.8552971791337
156,5742.0-2636.0,168.7361061421174,491.53437011114283
156,1977.0-829.0,170.10238047289053,497.30612545560587
158,1270.0-1848.0,153.2849989757007,348.106236446852
158,1729.0-2833.0,135.99455055700543,314.08146651053704
158,6043.0-516.0,153.02785014405993,354.1615842018018
158,8024.0-4728.0,136.91594867796735,365.1232655219644
158,9790.0-4406.0,147.95842315034324,367.6478632796998
158,2776.0-1283.0,118.4801406255088,335.86024118005133
158,6277.0-4652.0,153.14390037324998,372.2013651964496
158,7248.0-3583.0,153.61380381241054,378.1242445879393
158,9837.0-3205.0,134.94169228656284,344.27072834461393
158,411.0-2197.0,153.82494573949302,384.1369547032898
158,2821.0-1675.0,157.692615765209,389.06931759623853
158,835.0-3804.0,162.9910660204072,393.63922720407254
158,3300.0-3033.0,156.23372243734696,442.7122484437459
158,8222.0-3140.0,158.30399785903552,448.3310162510814
158,5093.0-3305.0,192.7505748424597,488.0671367945065
158,6303.0-1855.0,193.15684792983055,493.99952212641483
158,4467.0-2076.0,195.74010160371526,499.31693553724443
158,1179.0-1429.0,163.3084655673817,471.50973125407495
158,9867.0-2159.0,166.30450865411268,482.992935098308
158,5742.0-2636.0,168.09004428123603,488.66893519348037
158,1977.0-829.0,169.43781237643833,494.44492597975267
160,1270.0-1848.0,152.58805980894763,345.25274928317134
160,1729.0-2833.0,135.55118861419623,311.1777545098191
160,6043.0-516.0,152.3045333839734,351.3146690186566
160,8024.0-4728.0,135.93825056729324,362.3533883406026
160,9790.0-4406.0,147.1107091381421,364.83548098901406
160,2776.0-1283.0,117.72784134168165,333.0208470575319
160,6277.0-4652.0,152.345305901104,369.37464270131454
160,7248.0-3583.0,152.79371801120215,375.3036821486196
160,9837.0-3205.0,134.39090731719142,341.3854642123447
160,411.0-2197.0,152.97780849908787,381.3243986253842
160,2821.0-1675.0,156.87756579130456,386.24729585013466
160,835.0-3804.0,162.23498485258077,390.8008377904961
160,3300.0-3033.0,155.61107462754993,439.841634763642
160,8222.0-3140.0,157.70089507073152,445.4562327423307
160,5093.0-3305.0,191.98757853643585,485.2305984407311
160,6303.0-1855.0,192.33167530200936,491.1804436724268
160,4467.0-2076.0,194.94916641906298,496.48806036694725
160,1179.0-1429.0,162.65880120911547,468.6451109621264
160,9867.0-2159.0,165.64496599916438,480.13057301748233
160,5742.0-2636.0,167.44398242035467,485.8035002758179
160,1977.0-829.0,168.77324427998613,491.58372650389947
162,1270.0-1848.0,151.89112064219458,342.3992621194907
162,1729.0-2833.0,135.10782667138704,308.2740425091012
162,6043.0-516.0,151.58121662388683,348.4677538355114
162,8024.0-4728.0,134.96055245661913,359.58351115924074
162,9790.0-4406.0,146.26299512594102,362.02309869832834
162,6277.0-4652.0,151.54671142895805,366.54792020617947
162,7248.0-3583.0,151.97363220999372,372.4831197092999
162,9837.0-3205.0,133.84012234782,338.50020008007544
162,411.0-2197.0,152.13067125868272,378.51184254747864
162,2821.0-1675.0,156.06251581740008,383.4252741040308
162,835.0-3804.0,161.47890368475433,387.9624483769196
162,3300.0-3033.0,154.9884268177529,436.97102108353806
162,8222.0-3140.0,157.09779228242752,442.58144923358003
162,5093.0-3305.0,191.22458223041198,482.39406008695573
162,6303.0-1855.0,191.50650267418817,488.3613652184388
162,4467.0-2076.0,194.1582312344107,493.65918519665007
162,1179.0-1429.0,162.00913685084925,465.78049067017787
162,9867.0-2159.0,164.9854233442161,477.26821093665666
162,5742.0-2636.0,166.7979205594733,482.9380653581554
162,1977.0-829.0,168.10867618353393,488.7225270280463
164,1270.0-1848.0,151.19418147544152,339.54577495581003
164,1729.0-2833.0,134.66446472857785,305.3703305083833
164,6043.0-516.0,150.8578998638003,345.6208386523662
164,8024.0-4728.0,133.98285434594501,356.8136339778789
164,9790.0-4406.0,145.41528111373992,359.2107164076426
164,6277.0-4652.0,150.74811695681208,363.7211977110444
164,7248.0-3583.0,151.15354640878533,369.6625572699802
164,9837.0-3205.0,133.28933737844858,335.6149359478062
164,2821.0-1675.0,155.2474658434956,380.6032523579269
164,835.0-3804.0,160.7228225169279,385.12405896334315
164,3300.0-3033.0,154.36577900795587,434.10040740343413
164,8222.0-3140.0,156.49468949412352,439.70666572482935
164,5093.0-3305.0,190.46158592438812,479.55752173318035
164,6303.0-1855.0,190.68133004636698,485.54228676445075
164,4467.0-2076.0,193.3672960497584,490.8303100263529
164,1179.0-1429.0,161.35947249258302,462.91587037822933
164,9867.0-2159.0,164.3258806892678,474.405848855831
164,5742.0-2636.0,166.15185869859195,480.07263044049296
164,1977.0-829.0,167.44410808708173,485.8613275521931
166,1270.0-1848.0,150.49724230868847,336.6922877921294
166,1729.0-2833.0,134.22110278576866,302.4666185076654
166,6043.0-516.0,150.13458310371374,342.773923469221
166,8024.0-4728.0,133.0051562352709,354.0437567965171
166,9790.0-4406.0,144.56756710153883,356.3983341169569
166,6277.0-4652.0,149.94952248466612,360.8944752159093
166,7248.0-3583.0,150.33346060757694,366.8419948306605
166,9837.0-3205.0,132.73855240907716,332.72967181553696
166,2821.0-1675.0,154.43241586959115,377.78123061182305
166,835.0-3804.0,159.96674134910145,382.2856695497667
166,3300.0-3033.0,153.74313119815884,431.2297937233302
166,8222.0-3140.0,155.89158670581952,436.83188221607867
166,5093.0-3305.0,189.69858961836425,476.72098337940497
166,6303.0-1855.0,189.8561574185458,482.7232083104627
166,4467.0-2076.0,192.57636086510612,488.0014348560557
166,1179.0-1429.0,160.7098081343168,460.0512500862808
166,9867.0-2159.0,163.6663380343195,471.5434867750053
166,5742.0-2636.0,165.5057968377106,477.2071955228305
166,1977.0-829.0,166.77953999062953,483.0001280763399
168,1270.0-1848.0,149.80030314193542,333.8388006284487
168,1729.0-2833.0,133.77774084295947,299.56290650694746
168,6043.0-516.0,149.4112663436272,339.9270082860758
168,8024.0-4728.0,132.0274581245968,351.27387961515524
168,9790.0-4406.0,143.7198530893377,353.5859518262712
168,6277.0-4652.0,149.15092801252015,358.06775272077425
168,7248.0-3583.0,149.51337480636852,364.0214323913408
168,9837.0-3205.0,132.18776743970574,329.8444076832677
168,2821.0-1675.0,153.6173658956867,374.9592088657192
168,835.0-3804.0,159.21066018127502,379.4472801361902
168,3300.0-3033.0,153.1204833883618,428.3591800432263
168,8222.0-3140.0,155.28848391751552,433.957098707328
168,5093.0-3305.0,188.9355933123404,473.8844450256296
168,6303.0-1855.0,189.0309847907246,479.9041298564747
168,4467.0-2076.0,191.78542568045384,485.17255968575853
168,1179.0-1429.0,160.06014377605058,457.18662979433225
168,9867.0-2159.0,163.0067953793712,468.68112469417963
168,5742.0-2636.0,164.85973497682923,474.341760605168
168,1977.0-829.0,166.11497189417733,480.1389286004867
170,1270.0-1848.0,149.10336397518236,330.98531346476807
170,1729.0-2833.0,133.33437890015028,296.65919450622954
170,6043.0-516.0,148.68794958354067,337.0800931029306
170,8024.0-4728.0,131.04976001392268,348.5040024337934
170,9790.0-4406.0,142.8721390771366,350.77356953558547
170,6277.0-4652.0,148.3523335403742,355.2410302256392
170,7248.0-3583.0,148.69328900516012,361.2008699520211
170,9837.0-3205.0,131.63698247033432,326.9591435509985
170,2821.0-1675.0,152.80231592178222,372.1371871196153
170,835.0-3804.0,158.45457901344858,376.60889072261375
170,3300.0-3033.0,152.49783557856478,425.48856636312235
170,8222.0-3140.0,154.68538112921152,431.0823151985773
170,5093.0-3305.0,188.17259700631652,471.0479066718542
170,6303.0-1855.0,188.2058121629034,477.08505140248667
170,4467.0-2076.0,190.99449049580156,482.34368451546135
170,1179.0-1429.0,159.41047941778436,454.3220095023837
170,9867.0-2159.0,162.3472527244229,465.81876261335395
170,5742.0-2636.0,164.21367311594787,471.47632568750555
170,1977.0-829.0,165.45040379772513,477.2777291246335
172,1270.0-1848.0,148.4064248084293,328.1318263010874
172,1729.0-2833.0,132.8910169573411,293.7554825055116
172,6043.0-516.0,147.9646328234541,334.2331779197854
172,8024.0-4728.0,130.07206190324857,345.73412525243157
172,9790.0-4406.0,142.02442506493549,347.96118724489975
172,6277.0-4652.0,147.55373906822823,352.4143077305041
172,9837.0-3205.0,131.0861975009629,324.07387941872923
172,2821.0-1675.0,151.98726594787775,369.31516537351143
172,835.0-3804.0,157.69849784562214,373.7705013090373
172,3300.0-3033.0,151.87518776876774,422.6179526830184
172,8222.0-3140.0,154.08227834090752,428.2075316898266
172,5093.0-3305.0,187.40960070029266,468.2113683180788
172,6303.0-1855.0,187.38063953508222,474.26597294849864
172,4467.0-2076.0,190.20355531114927,479.51480934516417
172,1179.0-1429.0,158.76081505951814,451.45738921043517
172,9867.0-2159.0,161.6877100694746,462.9564005325283
172,5742.0-2636.0,163.5676112550665,468.6108907698431
172,1977.0-829.0,164.78583570127293,474.4165296487803
174,1270.0-1848.0,147.70948564167625,325.27833913740676
174,1729.0-2833.0,132.4476550145319,290.8517705047937
174,6043.0-516.0,147.24131606336755,331.3862627366402
174,8024.0-4728.0,129.09436379257446,342.96424807106973
174,9790.0-4406.0,141.1767110527344,345.14880495421403
174,6277.0-4652.0,146.75514459608226,349.58758523536903
174,9837.0-3205.0,130.53541253159148,321.18861528646
174,2821.0-1675.0,151.1722159739733,366.49314362740756
174,835.0-3804.0,156.9424166777957,370.9321118954608
174,3300.0-3033.0,151.25253995897071,419.7473390029145
174,8222.0-3140.0,153.47917555260352,425.33274818107594
174,5093.0-3305.0,186.6466043942688,465.37482996430344
174,6303.0-1855.0,186.55546690726104,471.4468944945106
174,4467.0-2076.0,189.412620126497,476.685934174867
174,1179.0-1429.0,158.11115070125192,448.5927689184866
174,9867.0-2159.0,161.0281674145263,460.0940384517026
174,5742.0-2636.0,162.92154939418515,465.7454558521806
174,1977.0-829.0,164.12126760482073,471.5553301729271
176,1270.0-1848.0,147.0125464749232,322.4248519737261
176,1729.0-2833.0,132.0042930717227,287.9480585040758
176,6043.0-516.0,146.51799930328102,328.539347553495
176,8024.0-4728.0,128.11666568190034,340.1943708897079
176,9790.0-4406.0,140.3289970405333,342.3364226635283
176,6277.0-4652.0,145.9565501239363,346.76086274023396
176,9837.0-3205.0,129.98462756222006,318.30335115419075
176,2821.0-1675.0,150.35716600006884,363.6711218813037
176,835.0-3804.0,156.18633550996927,368.09372248188436
176,3300.0-3033.0,150.62989214917368,416.87672532281056
176,8222.0-3140.0,152.87607276429952,422.45796467232526
176,5093.0-3305.0,185.88360808824493,462.53829161052806
176,6303.0-1855.0,185.73029427943985,468.6278160405226
176,4467.0-2076.0,188.6216849418447,473.8570590045698
176,1179.0-1429.0,157.4614863429857,445.7281486265381
176,9867.0-2159.0,160.368624759578,457.2316763708769
176,5742.0-2636.0,162.2754875333038,462.88002093451814
176,1977.0-829.0,163.45669950836853,468.6941306970739
178,1270.0-1848.0,146.31560730817014,319.57136481004545
178,1729.0-2833.0,131.56093112891352,285.0443465033579
178,6043.0-516.0,145.79468254319448,325.6924323703498
178,8024.0-4728.0,127.13896757122623,337.42449370834606
178,9790.0-4406.0,139.4812830283322,339.5240403728426
178,6277.0-4652.0,145.15795565179033,343.9341402450989
178,9837.0-3205.0,129.43384259284863,315.4180870219215
178,2821.0-1675.0,149.54211602616436,360.8491001351998
178,835.0-3804.0,155.43025434214283,365.2553330683079
178,3300.0-3033.0,150.00724433937665,414.0061116427066
178,8222.0-3140.0,152.27296997599552,419.5831811635746
178,5093.0-3305.0,185.12061178222106,459.7017532567527
178,6303.0-1855.0,184.90512165161866,465.80873758653456
178,4467.0-2076.0,187.83074975719242,471.0281838342726
178,1179.0-1429.0,156.81182198471947,442.86352833458955
178,9867.0-2159.0,159.70908210462972,454.36931429005125
178,5742.0-2636.0,161.62942567242243,460.0145860168557
178,1977.0-829.0,162.79213141191633,465.8329312212207
180,1270.0-1848.0,145.6186681414171,316.7178776463648
180,1729.0-2833.0,131.11756918610433,282.14063450263995
180,6043.0-516.0,145.07136578310795,322.8455171872046
180,8024.0-4728.0,126.16126946055212,334.6546165269842
180,9790.0-4406.0,138.6335690161311,336.7116580821569
180,6277.0-4652.0,144.35936117964437,341.1074177499638
180,9837.0-3205.0,128.8830576234772,312.53282288965227
180,2821.0-1675.0,148.72706605225991,358.02707838909595
180,835.0-3804.0,154.6741731743164,362.4169436547314
180,3300.0-3033.0,149.38459652957962,411.1354979626027
180,8222.0-3140.0,151.66986718769152,416.7083976548239
180,5093.0-3305.0,184.3576154761972,456.8652149029773
180,6303.0-1855.0,184.07994902379747,462.98965913254654
180,4467.0-2076.0,187.03981457254014,468.19930866397544
180,1179.0-1429.0,156.16215762645325,439.998908042641
180,9867.0-2159.0,159.04953944968142,451.5069522092256
180,5742.0-2636.0,160.98336381154107,457.1491510991932
180,1977.0-829.0,162.12756331546413,462.9717317453675
182,1729.0-2833.0,130.67420724329514,279.23692250192204
182,6043.0-516.0,144.3480490230214,319.9986020040594
182,9790.0-4406.0,137.78585500392998,333.89927579147115
182,6277.0-4652.0,143.5607667074984,338.28069525482874
182,9837.0-3205.0,128.3322726541058,309.647558757383
182,2821.0-1675.0,147.91201607835546,355.2050566429921
182,835.0-3804.0,153.91809200648996,359.57855424115496
182,3300.0-3033.0,148.7619487197826,408.26488428249877
182,8222.0-3140.0,151.06676439938752,413.8336141460732
182,5093.0-3305.0,183.59461917017333,454.0286765492019
182,6303.0-1855.0,183.25477639597628,460.1705806785585
182,4467.0-2076.0,186.24887938788785,465.37043349367826
182,1179.0-1429.0,155.51249326818703,437.13428775069247
182,9867.0-2159.0,158.38999679473312,448.6445901283999
182,5742.0-2636.0,160.3373019506597,454.28371618153074
182,1977.0-829.0,161.46299521901193,460.1105322695143
184,1729.0-2833.0,130.23084530048595,276.3332105012041
184,6043.0-516.0,143.62473226293486,317.1516868209142
184,9790.0-4406.0,136.93814099172886,331.08689350078544
184,6277.0-4652.0,142.76217223535244,335.45397275969367
184,9837.0-3205.0,127.78148768473437,306.7622946251138
184,2821.0-1675.0,147.09696610445098,352.3830348968882
184,835.0-3804.0,153.16201083866352,356.7401648275785
184,3300.0-3033.0,148.13930090998556,405.39427060239484
184,8222.0-3140.0,150.46366161108352,410.95883063732254
184,5093.0-3305.0,182.83162286414947,451.19213819542654
184,6303.0-1855.0,182.4296037681551,457.3515022245705
184,4467.0-2076.0,185.45794420323557,462.5415583233811
184,1179.0-1429.0,154.8628289099208,434.2696674587439
184,9867.0-2159.0,157.73045413978483,445.7822280475742
184,5742.0-2636.0,159.69124008977835,451.41828126386827
184,1977.0-829.0,160.79842712255973,457.2493327936611
186,1729.0-2833.0,129.78748335767676,273.4294985004862
186,6043.0-516.0,142.9014155028483,314.304771637769
186,9790.0-4406.0,136.09042697952776,328.2745112100997
186,6277.0-4652.0,141.96357776320647,332.6272502645586
186,9837.0-3205.0,127.23070271536295,303.87703049284454
186,2821.0-1675.0,146.2819161305465,349.56101315078433
186,835.0-3804.0,152.40592967083708,353.90177541400203
186,3300.0-3033.0,147.51665310018853,402.5236569222909
186,8222.0-3140.0,149.86055882277952,408.08404712857185
186,5093.0-3305.0,182.0686265581256,448.35559984165116
186,6303.0-1855.0,181.6044311403339,454.53242377058245
186,4467.0-2076.0,184.6670090185833,459.7126831530839
186,1179.0-1429.0,154.2131645516546,431.4050471667954
186,9867.0-2159.0,157.07091148483653,442.91986596674855
186,5742.0-2636.0,159.045178228897,448.5528463462058
186,1977.0-829.0,160.13385902610753,454.3881333178079
188,1729.0-2833.0,129.34412141486757,270.5257864997683
188,6043.0-516.0,142.17809874276176,311.4578564546238
188,9790.0-4406.0,135.24271296732667,325.462128919414
188,6277.0-4652.0,141.1649832910605,329.8005277694235
188,9837.0-3205.0,126.67991774599153,300.9917663605753
188,2821.0-1675.0,145.46686615664206,346.73899140468046
188,835.0-3804.0,151.64984850301065,351.06338600042557
188,3300.0-3033.0,146.8940052903915,399.653043242187
188,8222.0-3140.0,149.25745603447552,405.2092636198212
188,5093.0-3305.0,181.30563025210174,445.5190614878758
188,6303.0-1855.0,180.7792585125127,451.7133453165944
188,4467.0-2076.0,183.876073833931,456.8838079827867
188,1179.0-1429.0,153.56350019338836,428.54042687484684
188,9867.0-2159.0,156.41136882988823,440.05750388592287
188,5742.0-2636.0,158.39911636801563,445.6874114285433
188,1977.0-829.0,159.46929092965533,451.5269338419547
190,1729.0-2833.0,128.90075947205838,267.62207449905037
190,6043.0-516.0,141.45478198267523,308.6109412714786
190,9790.0-4406.0,134.39499895512554,322.6497466287283
190,6277.0-4652.0,140.36638881891454,326.97380527428845
190,9837.0-3205.0,126.12913277662011,298.10650222830606
190,2821.0-1675.0,144.6518161827376,343.9169696585766
190,835.0-3804.0,150.8937673351842,348.2249965868491
190,3300.0-3033.0,146.27135748059447,396.78242956208305
190,8222.0-3140.0,148.65435324617152,402.3344801110705
190,5093.0-3305.0,180.54263394607787,442.6825231341004
190,6303.0-1855.0,179.95408588469152,448.8942668626064
190,4467.0-2076.0,183.08513864927872,454.05493281248954
190,1179.0-1429.0,152.91383583512214,425.6758065828983
190,9867.0-2159.0,155.75182617493994,437.1951418050972
190,5742.0-2636.0,157.75305450713427,442.82197651088086
190,1977.0-829.0,158.80472283320313,448.6657343661015
192,1729.0-2833.0,128.4573975292492,264.71836249833245
192,6043.0-516.0,140.73146522258867,305.7640260883334
192,9790.0-4406.0,133.54728494292442,319.83736433804256
192,6277.0-4652.0,139.56779434676858,324.1470827791534
192,9837.0-3205.0,125.57834780724869,295.2212380960368
192,2821.0-1675.0,143.83676620883313,341.0949479124727
192,835.0-3804.0,150.13768616735777,345.38660717327264
192,3300.0-3033.0,145.64870967079744,393.9118158819791
192,8222.0-3140.0,148.05125045786752,399.4596966023198
192,5093.0-3305.0,179.779637640054,439.845984780325
192,6303.0-1855.0,179.12891325687033,446.0751884086184
192,4467.0-2076.0,182.29420346462643,451.22605764219236
192,1179.0-1429.0,152.26417147685592,422.81118629094976
192,9867.0-2159.0,155.09228351999164,434.3327797242715
192,5742.0-2636.0,157.1069926462529,439.9565415932184
192,1977.0-829.0,158.14015473675093,445.8045348902483
194,1729.0-2833.0,128.01403558644,261.81465049761454
194,6043.0-516.0,140.00814846250213,302.9171109051882
194,9790.0-4406.0,132.69957093072333,317.02498204735684
194,6277.0-4652.0,138.76919987462261,321.3203602840183
194,9837.0-3205.0,125.02756283787727,292.3359739637676
194,2821.0-1675.0,143.02171623492865,338.27292616636885
194,835.0-3804.0,149.38160499953133,342.5482177596962
194,3300.0-3033.0,145.02606186100041,391.0412022018752
194,8222.0-3140.0,147.44814766956353,396.5849130935691
194,5093.0-3305.0,179.01664133403014,437.00944642654963
194,6303.0-1855.0,178.30374062904914,443.25610995463035
194,4467.0-2076.0,181.50326827997415,448.3971824718952
194,1179.0-1429.0,151.6145071185897,419.9465659990012
194,9867.0-2159.0,154.43274086504334,431.47041764344584
194,5742.0-2636.0,156.46093078537154,437.0911066755559
194,1977.0-829.0,157.47558664029873,442.9433354143951
196,1729.0-2833.0,127.57067364363083,258.9109384968966
196,6043.0-516.0,139.2848317024156,300.070195722043
196,9790.0-4406.0,131.85185691852223,314.2125997566711
196,6277.0-4652.0,137.97060540247665,318.49363778888323
196,9837.0-3205.0,124.47677786850585,289.45070983149833
196,2821.0-1675.0,142.2066662610242,335.450904420265
196,835.0-3804.0,148.6255238317049,339.7098283461197
196,3300.0-3033.0,144.40341405120338,388.17058852177126
196,8222.0-3140.0,146.84504488125953,393.71012958481845
196,5093.0-3305.0,178.25364502800628,434.17290807277425
196,6303.0-1855.0,177.47856800122796,440.4370315006423
196,4467.0-2076.0,180.71233309532187,445.568307301598
196,1179.0-1429.0,150.96484276032348,417.0819457070527
196,9867.0-2159.0,153.77319821009505,428.60805556262017
196,5742.0-2636.0,155.81486892449018,434.22567175789345
196,1977.0-829.0,156.81101854384653,440.0821359385419
198,1729.0-2833.0,127.12731170082165,256.0072264961787
198,6043.0-516.0,138.56151494232904,297.2232805388978
198,9790.0-4406.0,131.0041429063211,311.4002174659854
198,6277.0-4652.0,137.17201093033069,315.66691529374816
198,9837.0-3205.0,123.92599289913443,286.5654456992291
198,2821.0-1675.0,141.39161628711972,332.6288826741611
198,835.0-3804.0,147.86944266387846,336.87143893254324
198,3300.0-3033.0,143.78076624140635,385.29997484166734
198,8222.0-3140.0,146.24194209295553,390.83534607606776
198,5093.0-3305.0,177.4906487219824,431.33636971899887
198,6303.0-1855.0,176.65339537340677,437.6179530466543
198,4467.0-2076.0,179.92139791066958,442.7394321313008
198,1179.0-1429.0,150.31517840205726,414.21732541510414
198,9867.0-2159.0,153.11365555514675,425.7456934817945
198,5742.0-2636.0,155.16880706360882,431.360236840231
198,1977.0-829.0,156.14645044739433,437.2209364626887
200,1729.0-2833.0,126.68394975801247,253.1035144954608
200,6043.0-516.0,137.83819818224248,294.3763653557526
200,9790.0-4406.0,130.15642889412,308.5878351752997
200,6277.0-4652.0,136.37341645818472,312.8401927986131
200,9837.0-3205.0,123.37520792976301,283.68018156695985
200,2821.0-1675.0,140.57656631321527,329.80686092805723
200,835.0-3804.0,147.11336149605202,334.0330495189668
200,3300.0-3033.0,143.15811843160932,382.4293611615634
200,8222.0-3140.0,145.63883930465153,387.9605625673171
200,5093.0-3305.0,176.72765241595854,428.4998313652235
200,6303.0-1855.0,175.82822274558558,434.79887459266627
200,4467.0-2076.0,179.1304627260173,439.91055696100364
200,1179.0-1429.0,149.66551404379103,411.3527051231556
200,9867.0-2159.0,152.45411290019845,422.8833314009688
200,5742.0-2636.0,154.52274520272746,428.4948019225685
200,1977.0-829.0,155.48188235094213,434.3597369868355
202,1729.0-2833.0,126.2405878152033,250.19980249474287
202,9790.0-4406.0,129.30871488191892,305.77545288461397
202,6277.0-4652.0,135.57482198603876,310.013470303478
202,9837.0-3205.0,122.82442296039159,280.7949174346906
202,2821.0-1675.0,139.76151633931082,326.98483918195336
202,835.0-3804.0,146.35728032822558,331.1946601053903
202,3300.0-3033.0,142.5354706218123,379.5587474814595
202,8222.0-3140.0,145.03573651634753,385.0857790585664
202,5093.0-3305.0,175.96465610993468,425.6632930114481
202,6303.0-1855.0,175.0030501177644,431.97979613867824
202,4467.0-2076.0,178.33952754136502,437.08168179070645
202,1179.0-1429.0,149.0158496855248,408.48808483120706
202,9867.0-2159.0,151.79457024525016,420.02096932014314
202,5742.0-2636.0,153.8766833418461,425.62936700490604
202,1977.0-829.0,154.81731425448993,431.4985375109823
204,1729.0-2833.0,125.79722587239412,247.29609049402495
204,9790.0-4406.0,128.4610008697178,302.96307059392825
204,6277.0-4652.0,134.7762275138928,307.18674780834294
204,9837.0-3205.0,122.27363799102017,277.90965330242136
204,2821.0-1675.0,138.94646636540634,324.1628174358495
204,835.0-3804.0,145.60119916039915,328.35627069181385
204,3300.0-3033.0,141.91282281201526,376.68813380135555
204,8222.0-3140.0,144.43263372804353,382.2109955498157
204,5093.0-3305.0,175.20165980391081,422.8267546576727
204,6303.0-1855.0,174.1778774899432,429.1607176846902
204,4467.0-2076.0,177.54859235671273,434.2528066204093
204,1179.0-1429.0,148.3661853272586,405.6234645392585
204,9867.0-2159.0,151.13502759030186,417.15860723931746
204,5742.0-2636.0,153.23062148096474,422.7639320872436
204,1977.0-829.0,154.15274615803773,428.6373380351291
206,1729.0-2833.0,125.35386392958495,244.39237849330704
206,9790.0-4406.0,127.61328685751668,300.15068830324253
206,6277.0-4652.0,133.97763304174683,304.36002531320787
206,9837.0-3205.0,121.72285302164875,275.0243891701521
206,2821.0-1675.0,138.1314163915019,321.3407956897456
206,835.0-3804.0,144.8451179925727,325.5178812782374
206,3300.0-3033.0,141.29017500221823,373.8175201212516
206,8222.0-3140.0,143.82953093973953,379.33621204106504
206,5093.0-3305.0,174.43866349788695,419.99021630389734
206,6303.0-1855.0,173.352704862122,426.3416392307022
206,4467.0-2076.0,176.75765717206045,431.4239314501121
206,1179.0-1429.0,147.71652096899237,402.75884424731
206,9867.0-2159.0,150.47548493535356,414.2962451584918
206,5742.0-2636.0,152.58455962008338,419.8984971695811
206,1977.0-829.0,153.48817806158553,425.7761385592759
208,1729.0-2833.0,124.91050198677577,241.48866649258912
208,9790.0-4406.0,126.76557284531557,297.3383060125568
208,6277.0-4652.0,133.17903856960086,301.5333028180728
208,9837.0-3205.0,121.17206805227733,272.1391250378829
208,2821.0-1675.0,137.3163664175974,318.51877394364175
208,835.0-3804.0,144.08903682474627,322.6794918646609
208,3300.0-3033.0,140.6675271924212,370.9469064411477
208,8222.0-3140.0,143.22642815143553,376.46142853231436
208,5093.0-3305.0,173.67566719186308,417.15367795012196
208,6303.0-1855.0,172.52753223430082,423.52256077671416
208,4467.0-2076.0,175.96672198740816,428.5950562798149
208,1179.0-1429.0,147.06685661072615,399.89422395536144
208,9867.0-2159.0,149.81594228040527,411.4338830776661
208,5742.0-2636.0,151.93849775920202,417.03306225191864
208,1977.0-829.0,152.82360996513333,422.9149390834227
210,1729.0-2833.0,124.4671400439666,238.5849544918712
210,9790.0-4406.0,125.91785883311447,294.5259237218711
210,6277.0-4652.0,132.3804440974549,298.7065803229377
210,9837.0-3205.0,120.6212830829059,269.25386090561364
210,2821.0-1675.0,136.50131644369293,315.6967521975379
210,835.0-3804.0,143.33295565691984,319.84110245108445
210,3300.0-3033.0,140.04487938262417,368.07629276104376
210,8222.0-3140.0,142.62332536313153,373.5866450235637
210,5093.0-3305.0,172.91267088583922,414.3171395963466
210,6303.0-1855.0,171.70235960647963,420.70348232272613
210,4467.0-2076.0,175.17578680275588,425.76618110951773
210,1179.0-1429.0,146.41719225245993,397.0296036634129
210,9867.0-2159.0,149.15639962545697,408.57152099684043
210,5742.0-2636.0,151.29243589832066,414.16762733425617
210,1977.0-829.0,152.15904186868113,420.0537396075695
212,1729.0-2833.0,124.02377810115742,235.68124249115328
212,9790.0-4406.0,125.07014482091336,291.7135414311854
212,9837.0-3205.0,120.07049811353448,266.3685967733444
212,2821.0-1675.0,135.68626646978848,312.874730451434
212,835.0-3804.0,142.5768744890934,317.002713037508
212,3300.0-3033.0,139.42223157282714,365.20567908093983
212,8222.0-3140.0,142.02022257482753,370.711861514813
212,5093.0-3305.0,172.14967457981535,411.4806012425712
212,6303.0-1855.0,170.87718697865844,417.8844038687381
212,4467.0-2076.0,174.3848516181036,422.93730593922055
212,1179.0-1429.0,145.7675278941937,394.16498337146436
212,9867.0-2159.0,148.49685697050867,405.70915891601476
212,5742.0-2636.0,150.6463740374393,411.3021924165937
212,1977.0-829.0,151.49447377222893,417.1925401317163
214,1729.0-2833.0,123.58041615834824,232.77753049043537
214,9790.0-4406.0,124.22243080871225,288.90115914049966
214,9837.0-3205.0,119.51971314416306,263.48333264107515
214,2821.0-1675.0,134.87121649588403,310.05270870533013
214,835.0-3804.0,141.82079332126696,314.1643236239315
214,3300.0-3033.0,138.7995837630301,362.3350654008359
214,8222.0-3140.0,141.41711978652353,367.8370780060623
214,5093.0-3305.0,171.3866782737915,408.6440628887958
214,6303.0-1855.0,170.05201435083725,415.0653254147501
214,4467.0-2076.0,173.5939164334513,420.10843076892337
214,1179.0-1429.0,145.11786353592748,391.3003630795158
