fri_sam_time,fri_sam_id,fri_sam_x,fri_sam_y
286,7127.0-1851.0,56.78151887900703,64.7904386302142
288,8019.0-4791.0,98.98047161010281,156.38263135042882
288,5010.0-3417.0,83.13962518517764,102.10413498494259
288,7127.0-1851.0,59.50450394318462,73.5565250012541
290,7127.0-1851.0,62.227489007362216,82.322611372294
292,7127.0-1851.0,64.95047407153982,91.08869774333391
294,7127.0-1851.0,67.67345913571741,99.85478411437381
294,5612.0-2515.0,57.22319393577089,64.64007311881224
296,7127.0-1851.0,70.396444199895,108.62087048541372
296,5612.0-2515.0,59.861034764039,73.43215556206695
298,7127.0-1851.0,73.1194292640726,117.38695685645362
298,5612.0-2515.0,62.49887559230711,82.22423800532167
300,7127.0-1851.0,75.84241432825019,126.15304322749353
300,5612.0-2515.0,65.13671642057523,91.01632044857638
302,7127.0-1851.0,78.35092213314456,134.9828963699331
302,5612.0-2515.0,67.77455724884334,99.8084028918311
302,138.0-3864.0,57.79790449997955,64.44920056771646
304,7127.0-1851.0,80.84486725491846,143.81687371051112
304,5612.0-2515.0,70.41239807711145,108.6004853350858
304,138.0-3864.0,60.48363659978299,73.22677204349216
306,7127.0-1851.0,83.31079388859767,152.65871309842004
306,5612.0-2515.0,72.97625808601188,117.41442541764972
306,138.0-3864.0,63.16936869958643,82.00434351926786
334,8826.0-1824.0,60.75563404844371,63.43697476677417
336,8826.0-1824.0,64.29181852601795,71.90776677607465
338,8826.0-1824.0,67.82800300359219,80.37855878537513
338,6154.0-377.0,59.568921621380625,63.81708813653062
340,8826.0-1824.0,71.36418748116643,88.84935079467562
340,6154.0-377.0,61.654984025555116,72.75617430739594
342,8826.0-1824.0,74.90037195874068,97.3201428039761
342,6154.0-377.0,63.74104642972961,81.69526047826126
344,8826.0-1824.0,78.43655643631493,105.79093481327658
344,6154.0-377.0,65.8271088339041,90.63434664912658
346,8826.0-1824.0,81.97274091388917,114.26172682257706
346,6154.0-377.0,67.9131712380786,99.57343281999191
346,3688.0-4666.0,61.958658453297645,62.98804342141048
348,8826.0-1824.0,85.50892539146342,122.73251883187754
348,6154.0-377.0,69.9992336422531,108.51251899085723
348,3688.0-4666.0,65.90763839671583,71.27444646077242
350,8826.0-1824.0,89.04510986903767,131.20331084117802
350,6154.0-377.0,72.08529604642759,117.45160516172255
350,3688.0-4666.0,69.856618340134,79.56084950013437
352,8826.0-1824.0,90.89233272897727,140.19478934195766
352,6154.0-377.0,74.17135845060209,126.39069133258788
352,3688.0-4666.0,73.80559828355219,87.84725253949631
354,8826.0-1824.0,92.72615720869148,149.1890100253669
354,6154.0-377.0,79.02190667085314,134.18370742953553
354,3688.0-4666.0,77.75457822697037,96.13365557885825
356,8826.0-1824.0,94.52537183665075,158.19021798023627
356,6154.0-377.0,84.09194549358122,141.83574142451334
356,3688.0-4666.0,80.1462791383103,104.99586098580757
358,6154.0-377.0,89.50908135267554,149.24610963455393
360,6154.0-377.0,95.65957022832382,156.06009558367305
362,6514.0-1986.0,62.05753112934022,63.02610571352702
364,6514.0-1986.0,65.0517451634543,71.70329421223904
366,6514.0-1986.0,68.04595919756838,80.38048271095107
366,7887.0-1584.0,62.61424796779748,62.83109943231506
368,6514.0-1986.0,71.04017323168246,89.05767120966308
368,7887.0-1584.0,65.90176919403214,71.4014624416235
370,6514.0-1986.0,74.03438726579654,97.7348597083751
370,7887.0-1584.0,69.1892904202668,79.97182545093193
370,5681.0-4346.0,63.19819493986036,62.61298402138601
372,6514.0-1986.0,77.0286012999106,106.41204820708711
372,7887.0-1584.0,72.47681164650147,88.54218846024037
372,5681.0-4346.0,66.80625349182122,71.05341241157379
374,6514.0-1986.0,80.02281533402468,115.08923670579912
374,7887.0-1584.0,75.76433287273613,97.1125514695488
374,5681.0-4346.0,70.41431204378209,79.49384080176156
374,4362.0-4011.0,62.00578105742217,63.00775997784697
376,6514.0-1986.0,83.01702936813875,123.76642520451114
376,7887.0-1584.0,79.05185409897081,105.68291447885724
376,5681.0-4346.0,74.02237059574296,87.93426919194934
376,4362.0-4011.0,64.15801608060818,71.9311451163041
378,6514.0-1986.0,86.01124340225283,132.44361370322315
378,7887.0-1584.0,82.33937532520547,114.25327748816568
378,5681.0-4346.0,77.63042914770382,96.37469758213712
378,4362.0-4011.0,66.31025110379419,80.85453025476122
380,6514.0-1986.0,87.94753853047763,141.416332304666
380,7887.0-1584.0,84.23299285997895,123.23509971732743
380,5681.0-4346.0,81.23848769966469,104.81512597232489
380,4362.0-4011.0,68.4624861269802,89.77791539321834
382,6514.0-1986.0,89.86673077676986,150.39272462263193
382,7887.0-1584.0,86.11429461073274,132.2195096393466
382,5681.0-4346.0,84.84654625162555,113.25555436251267
382,4362.0-4011.0,70.61472115016622,98.70130053167546
384,6514.0-1986.0,91.74125323713402,159.3785514332185
384,7887.0-1584.0,87.97663061601324,141.2078700308586
384,5681.0-4346.0,88.45460480358643,121.69598275270044
384,4362.0-4011.0,72.76695617335224,107.62468567013258
386,5681.0-4346.0,92.0626633555473,130.13641114288822
386,4362.0-4011.0,74.91919119653825,116.5480708085897
388,5681.0-4346.0,95.52982686636348,138.63568729521617
388,4362.0-4011.0,78.63774053971294,124.94040711659362
390,5681.0-4346.0,99.13638448520766,147.0767571365469
390,4362.0-4011.0,82.49433242837993,133.27021005114938
392,5681.0-4346.0,103.08505204389895,155.3633090391904
392,4362.0-4011.0,86.57820643816802,141.49096980900893
394,4362.0-4011.0,91.19912154172322,149.42230396727015
