fri_ssm_time,fri_ssm_id,fri_ssm_x,fri_ssm_y
368,1826.0-4509.0,132.54659652653052,267.9263765224874
368,7065.0-3633.0,128.52507583688552,256.91360516665895
368,9001.0-3896.0,115.08608308371703,255.51797473077102
368,5992.0-1456.0,116.09830412172269,248.98454519335937
368,1514.0-1676.0,112.51051832438424,243.99342000874694
368,6576.0-367.0,120.5322223353575,234.86735257388094
370,1472.0-148.0,152.90581239615676,388.4461452771155
370,5939.0-570.0,161.20754540612575,366.83288796648344
370,9508.0-1629.0,138.664626564078,331.2642846026265
370,1936.0-2289.0,138.82959156956923,287.50392331242733
370,9204.0-4395.0,125.25905402873543,286.19101444513893
370,2526.0-1740.0,124.90585557993174,280.1109630647083
370,1826.0-4509.0,133.62578784500576,270.658309774522
370,7065.0-3633.0,129.60109489908106,259.64678942192546
370,9001.0-3896.0,115.99942095893914,258.30973530810024
370,5992.0-1456.0,117.04896789755513,251.76381696502273
370,1514.0-1676.0,113.43207959436577,246.7824768423584
370,6576.0-367.0,121.60149771156365,237.6031821309411
372,1472.0-148.0,153.82721189038517,391.2352555595318
372,5939.0-570.0,162.24537258817853,369.58080134496487
372,9508.0-1629.0,139.60187001329746,334.04811073087876
372,1936.0-2289.0,139.90305532557687,290.23811217934616
372,9204.0-4395.0,126.18999315455825,288.9769551371597
372,2526.0-1740.0,125.85236058271087,282.8916538916718
372,1826.0-4509.0,134.704979163481,273.3902430265567
372,7065.0-3633.0,130.6771139612766,262.37997367719197
372,9001.0-3896.0,116.91275883416125,261.1014958854295
372,5992.0-1456.0,117.99963167338757,254.5430887366861
372,1514.0-1676.0,114.35364086434731,249.57153367596985
372,6576.0-367.0,122.6707730877698,240.33901168800125
374,1472.0-148.0,154.74861138461358,394.02436584194817
374,5939.0-570.0,163.2831997702313,372.3287147234463
374,9508.0-1629.0,140.53911346251692,336.831936859131
374,1936.0-2289.0,140.9765190815845,292.972301046265
374,9204.0-4395.0,127.12093228038107,291.7628958291804
374,2526.0-1740.0,126.79886558549,285.6723447186353
374,1826.0-4509.0,135.78417048195624,276.1221762785913
374,7065.0-3633.0,131.75313302347215,265.1131579324585
374,9001.0-3896.0,117.82609670938336,263.8932564627587
374,5992.0-1456.0,118.95029544922001,257.32236050834945
374,1514.0-1676.0,115.27520213432885,252.3605905095813
374,6576.0-367.0,123.74004846397595,243.0748412450614
376,1472.0-148.0,155.670010878842,396.8134761243645
376,5939.0-570.0,164.3210269522841,375.0766281019277
376,9508.0-1629.0,141.4763569117364,339.6157629873833
376,1936.0-2289.0,142.04998283759215,295.7064899131838
376,9204.0-4395.0,128.0518714062039,294.54883652120117
376,2526.0-1740.0,127.74537058826914,288.4530355455988
376,1826.0-4509.0,136.86336180043148,278.854109530626
376,7065.0-3633.0,132.8291520856677,267.846342187725
376,9001.0-3896.0,118.73943458460546,266.6850170400879
376,5992.0-1456.0,119.90095922505245,260.10163228001284
376,1514.0-1676.0,116.19676340431039,255.14964734319275
376,6576.0-367.0,124.8093238401821,245.81067080212156
378,1472.0-148.0,156.5914103730704,399.60258640678086
378,5939.0-570.0,165.35885413433687,377.82454148040915
378,9508.0-1629.0,142.41360036095585,342.39958911563554
378,1936.0-2289.0,143.1234465935998,298.44067878010264
378,9204.0-4395.0,128.98281053202672,297.3347772132219
378,2526.0-1740.0,128.69187559104827,291.23372637256233
378,1826.0-4509.0,137.94255311890672,281.5860427826606
378,7065.0-3633.0,133.90517114786323,270.5795264429915
378,9001.0-3896.0,119.65277245982756,269.47677761741716
378,5992.0-1456.0,120.85162300088489,262.8809040516762
378,1514.0-1676.0,117.11832467429193,257.9387041768042
378,6576.0-367.0,125.87859921638825,248.54650035918172
380,1472.0-148.0,157.5128098672988,402.3916966891972
380,5939.0-570.0,166.39668131638965,380.5724548588906
380,9508.0-1629.0,143.35084381017532,345.1834152438878
380,1936.0-2289.0,144.19691034960744,301.1748676470215
380,9204.0-4395.0,129.91374965784954,300.12071790524266
380,2526.0-1740.0,129.6383805938274,294.01441719952584
380,1826.0-4509.0,139.02174443738195,284.3179760346953
380,7065.0-3633.0,134.98119021005877,273.312710698258
380,9001.0-3896.0,120.56611033504967,272.2685381947464
380,5992.0-1456.0,121.80228677671732,265.6601758233396
380,1514.0-1676.0,118.03988594427346,260.7277610104157
380,6576.0-367.0,126.9478745925944,251.28232991624188
382,1472.0-148.0,158.43420936152722,405.18080697161355
382,5939.0-570.0,167.43450849844243,383.320368237372
382,9508.0-1629.0,144.28808725939479,347.96724137214005
382,1936.0-2289.0,145.27037410561508,303.9090565139403
382,9204.0-4395.0,130.84468878367235,302.9066585972634
382,2526.0-1740.0,130.58488559660654,296.79510802648934
382,1826.0-4509.0,140.1009357558572,287.0499092867299
382,7065.0-3633.0,136.0572092722543,276.0458949535245
382,9001.0-3896.0,121.47944821027178,275.0602987720756
382,5992.0-1456.0,122.75295055254976,268.439447595003
382,1514.0-1676.0,118.961447214255,263.5168178440272
382,6576.0-367.0,128.01714996880057,254.01815947330203
384,1472.0-148.0,159.35560885575563,407.9699172540299
384,5939.0-570.0,168.4723356804952,386.06828161585344
384,9508.0-1629.0,145.22533070861425,350.7510675003923
384,1936.0-2289.0,146.34383786162272,306.6432453808591
384,9204.0-4395.0,131.77562790949517,305.69259928928415
384,2526.0-1740.0,131.53139059938567,299.57579885345285
384,1826.0-4509.0,141.18012707433243,289.7818425387646
384,7065.0-3633.0,137.13322833444985,278.779079208791
384,9001.0-3896.0,122.39278608549388,277.85205934940484
384,5992.0-1456.0,123.7036143283822,271.2187193666664
384,1514.0-1676.0,119.88300848423654,266.30587467763866
384,6576.0-367.0,129.08642534500672,256.7539890303622
386,1472.0-148.0,160.27700834998404,410.75902753644624
386,5939.0-570.0,169.510162862548,388.81619499433486
386,9508.0-1629.0,146.16257415783372,353.53489362864457
386,1936.0-2289.0,147.41730161763036,309.37743424777796
386,9204.0-4395.0,132.706567035318,308.4785399813049
386,2526.0-1740.0,132.4778956021648,302.35648968041636
386,1826.0-4509.0,142.25931839280767,292.51377579079923
386,7065.0-3633.0,138.2092473966454,281.5122634640575
386,9001.0-3896.0,123.30612396071598,280.64381992673407
386,5992.0-1456.0,124.65427810421464,273.9979911383298
386,1514.0-1676.0,120.80456975421808,269.09493151125014
386,6576.0-367.0,130.15570072121287,259.4898185874224
388,1472.0-148.0,161.19840784421245,413.5481378188626
388,5939.0-570.0,170.54799004460077,391.5641083728163
388,9508.0-1629.0,147.09981760705318,356.3187197568968
388,1936.0-2289.0,148.490765373638,312.1116231146968
388,9204.0-4395.0,133.6375061611408,311.26448067332564
388,2526.0-1740.0,133.42440060494394,305.13718050737987
388,1826.0-4509.0,143.3385097112829,295.2457090428339
388,7065.0-3633.0,139.28526645884094,284.24544771932403
388,9001.0-3896.0,124.21946183593809,283.4355805040633
388,5992.0-1456.0,125.60494188004708,276.77726290999317
388,1514.0-1676.0,121.72613102419962,271.8839883448616
388,6576.0-367.0,131.22497609741902,262.2256481444826
390,1472.0-148.0,162.11980733844086,416.33724810127893
390,5939.0-570.0,171.58581722665355,394.3120217512977
390,9508.0-1629.0,148.03706105627265,359.1025458851491
390,1936.0-2289.0,149.56422912964564,314.8458119816156
390,9204.0-4395.0,134.56844528696362,314.0504213653464
390,2526.0-1740.0,134.37090560772307,307.9178713343434
390,1826.0-4509.0,144.41770102975815,297.97764229486853
390,7065.0-3633.0,140.36128552103648,286.97863197459054
390,9001.0-3896.0,125.1327997111602,286.2273410813925
390,5992.0-1456.0,126.55560565587952,279.55653468165656
390,1514.0-1676.0,122.64769229418116,274.6730451784731
390,6576.0-367.0,132.29425147362517,264.9614777015428
392,1472.0-148.0,163.04120683266927,419.1263583836953
392,5939.0-570.0,172.62364440870633,397.05993512977915
392,9508.0-1629.0,148.9743045054921,361.88637201340134
392,1936.0-2289.0,150.63769288565328,317.58000084853444
392,9204.0-4395.0,135.49938441278644,316.8363620573671
392,2526.0-1740.0,135.3174106105022,310.6985621613069
392,1826.0-4509.0,145.4968923482334,300.7095755469032
392,7065.0-3633.0,141.43730458323202,289.71181622985705
392,9001.0-3896.0,126.04613758638232,289.01910165872175
392,5992.0-1456.0,127.50626943171196,282.33580645331995
392,1514.0-1676.0,123.5692535641627,277.4621020120846
392,6576.0-367.0,133.36352684983132,267.69730725860296
394,1472.0-148.0,163.96260632689768,421.9154686661116
394,5939.0-570.0,173.6614715907591,399.8078485082606
394,9508.0-1629.0,149.91154795471158,364.6701981416536
394,1936.0-2289.0,151.71115664166092,320.31418971545327
394,9204.0-4395.0,136.43032353860926,319.62230274938787
394,2526.0-1740.0,136.26391561328134,313.4792529882704
394,1826.0-4509.0,146.57608366670863,303.44150879893783
394,7065.0-3633.0,142.51332364542756,292.44500048512356
394,9001.0-3896.0,126.95947546160443,291.810862236051
394,5992.0-1456.0,128.4569332075444,285.11507822498334
394,1514.0-1676.0,124.49081483414423,280.25115884569607
394,6576.0-367.0,134.43280222603747,270.43313681566315
396,5939.0-570.0,174.6992987728119,402.555761886742
396,9508.0-1629.0,150.84879140393105,367.45402426990586
396,1936.0-2289.0,152.78462039766856,323.0483785823721
396,9204.0-4395.0,137.36126266443208,322.4082434414086
396,2526.0-1740.0,137.21042061606047,316.2599438152339
396,1826.0-4509.0,147.65527498518387,306.1734420509725
396,7065.0-3633.0,143.5893427076231,295.17818474039007
396,9001.0-3896.0,127.87281333682652,294.6026228133802
396,5992.0-1456.0,129.40759698337686,287.8943499966467
396,1514.0-1676.0,125.41237610412577,283.04021567930755
396,6576.0-367.0,135.50207760224362,273.16896637272333
398,5939.0-570.0,175.73712595486467,405.30367526522343
398,9508.0-1629.0,151.7860348531505,370.2378503981581
398,1936.0-2289.0,153.8580841536762,325.7825674492909
398,9204.0-4395.0,138.2922017902549,325.19418413342936
398,2526.0-1740.0,138.1569256188396,319.0406346421974
398,1826.0-4509.0,148.7344663036591,308.90537530300713
398,7065.0-3633.0,144.66536176981865,297.9113689956566
398,9001.0-3896.0,128.78615121204862,297.39438339070944
398,5992.0-1456.0,130.35826075920932,290.6736217683101
398,1514.0-1676.0,126.33393737410731,285.82927251291903
398,6576.0-367.0,136.57135297844977,275.9047959297835
400,5939.0-570.0,176.77495313691745,408.05158864370486
400,9508.0-1629.0,152.72327830236998,373.0216765264104
400,1936.0-2289.0,154.93154790968384,328.51675631620975
400,9204.0-4395.0,139.2231409160777,327.9801248254501
400,2526.0-1740.0,139.10343062161874,321.8213254691609
400,1826.0-4509.0,149.81365762213434,311.6373085550418
400,7065.0-3633.0,145.7413808320142,300.6445532509231
400,9001.0-3896.0,129.69948908727073,300.18614396803866
400,5992.0-1456.0,131.30892453504177,293.4528935399735
400,1514.0-1676.0,127.25549864408886,288.6183293465305
400,6576.0-367.0,137.64062835465592,278.6406254868437
402,5939.0-570.0,177.81278031897023,410.7995020221863
402,9508.0-1629.0,153.66052175158944,375.80550265466263
402,1936.0-2289.0,156.00501166569148,331.2509451831286
402,9204.0-4395.0,140.15408004190053,330.76606551747085
402,2526.0-1740.0,140.04993562439788,324.6020162961244
402,1826.0-4509.0,150.89284894060958,314.36924180707643
402,7065.0-3633.0,146.81739989420973,303.3777375061896
402,9001.0-3896.0,130.61282696249285,302.9779045453679
402,5992.0-1456.0,132.25958831087422,296.2321653116369
402,1514.0-1676.0,128.1770599140704,291.407386180142
402,6576.0-367.0,138.70990373086207,281.3764550439039
404,5939.0-570.0,178.850607501023,413.5474154006677
404,9508.0-1629.0,154.5977652008089,378.5893287829149
404,1936.0-2289.0,157.07847542169912,333.9851340500474
404,9204.0-4395.0,141.08501916772335,333.5520062094916
404,2526.0-1740.0,140.996440627177,327.3827071230879
404,1826.0-4509.0,151.97204025908482,317.1011750591111
404,7065.0-3633.0,147.89341895640527,306.1109217614561
404,9001.0-3896.0,131.52616483771496,305.7696651226971
404,5992.0-1456.0,133.21025208670667,299.0114370833003
404,1514.0-1676.0,129.09862118405195,294.1964430137535
404,6576.0-367.0,139.77917910706822,284.1122846009641
406,5939.0-570.0,179.8884346830758,416.29532877914914
406,9508.0-1629.0,155.53500865002837,381.37315491116715
406,1936.0-2289.0,158.15193917770677,336.71932291696623
406,9204.0-4395.0,142.01595829354616,336.33794690151234
406,2526.0-1740.0,141.94294562995614,330.16339795005143
406,1826.0-4509.0,153.05123157756006,319.83310831114574
406,7065.0-3633.0,148.9694380186008,308.8441060167226
406,9001.0-3896.0,132.43950271293707,308.56142570002635
406,5992.0-1456.0,134.16091586253913,301.79070885496367
406,1514.0-1676.0,130.0201824540335,296.98549984736496
406,6576.0-367.0,140.84845448327437,286.84811415802426
408,5939.0-570.0,180.92626186512857,419.0432421576306
408,9508.0-1629.0,156.47225209924784,384.1569810394194
408,1936.0-2289.0,159.2254029337144,339.45351178388506
408,9204.0-4395.0,142.94689741936898,339.1238875935331
408,2526.0-1740.0,142.88945063273528,332.94408877701494
408,1826.0-4509.0,154.1304228960353,322.5650415631804
408,7065.0-3633.0,150.04545708079635,311.5772902719891
408,9001.0-3896.0,133.35284058815918,311.3531862773556
408,5992.0-1456.0,135.11157963837158,304.56998062662706
408,1514.0-1676.0,130.94174372401503,299.77455668097645
408,6576.0-367.0,141.91772985948052,289.58394371508444
410,5939.0-570.0,181.96408904718135,421.791155536112
410,9508.0-1629.0,157.4094955484673,386.94080716767166
410,1936.0-2289.0,160.29886668972205,342.1877006508039
410,9204.0-4395.0,143.8778365451918,341.90982828555383
410,2526.0-1740.0,143.8359556355144,335.72477960397845
410,1826.0-4509.0,155.20961421451054,325.29697481521504
410,7065.0-3633.0,151.1214761429919,314.3104745272556
410,9001.0-3896.0,134.2661784633813,314.1449468546848
410,5992.0-1456.0,136.06224341420403,307.34925239829045
410,1514.0-1676.0,131.86330499399656,302.5636135145879
410,6576.0-367.0,142.98700523568667,292.31977327214463
412,5939.0-570.0,183.00191622923413,424.53906891459343
412,9508.0-1629.0,158.34673899768677,389.7246332959239
412,1936.0-2289.0,161.3723304457297,344.9218895177227
412,9204.0-4395.0,144.80877567101462,344.6957689775746
412,2526.0-1740.0,144.78246063829354,338.50547043094195
412,1826.0-4509.0,156.28880553298578,328.0289080672497
412,7065.0-3633.0,152.19749520518744,317.04365878252213
412,9001.0-3896.0,135.1795163386034,316.93670743201403
412,5992.0-1456.0,137.0129071900365,310.12852416995383
412,1514.0-1676.0,132.7848662639781,305.3526703481994
412,6576.0-367.0,144.05628061189282,295.0556028292048
414,5939.0-570.0,184.0397434112869,427.28698229307486
414,9508.0-1629.0,159.28398244690624,392.5084594241762
414,1936.0-2289.0,162.44579420173733,347.65607838464155
414,9204.0-4395.0,145.73971479683743,347.4817096695953
414,2526.0-1740.0,145.72896564107268,341.28616125790546
414,1826.0-4509.0,157.36799685146102,330.76084131928434
414,7065.0-3633.0,153.27351426738298,319.77684303778864
414,9001.0-3896.0,136.09285421382552,319.72846800934326
414,5992.0-1456.0,137.96357096586894,312.9077959416172
414,1514.0-1676.0,133.70642753395964,308.1417271818109
414,6576.0-367.0,145.12555598809897,297.791432386265
416,5939.0-570.0,185.0775705933397,430.0348956715563
416,9508.0-1629.0,160.22122589612567,395.29228555242844
416,1936.0-2289.0,163.51925795774497,350.3902672515604
416,9204.0-4395.0,146.67065392266025,350.26765036161606
416,2526.0-1740.0,146.6754706438518,344.06685208486897
416,1826.0-4509.0,158.44718816993625,333.492774571319
416,7065.0-3633.0,154.34953332957852,322.51002729305515
416,9001.0-3896.0,137.00619208904763,322.5202285866725
416,5992.0-1456.0,138.9142347417014,315.6870677132806
416,1514.0-1676.0,134.62798880394118,310.9307840154224
416,6576.0-367.0,146.19483136430512,300.5272619433252
418,5939.0-570.0,186.11539777539247,432.7828090500377
418,9508.0-1629.0,161.1584693453451,398.0761116806807
418,1936.0-2289.0,164.5927217137526,353.1244561184792
418,9204.0-4395.0,147.60159304848307,353.0535910536368
418,2526.0-1740.0,147.62197564663094,346.8475429118325
418,1826.0-4509.0,159.5263794884115,336.22470782335364
418,7065.0-3633.0,155.42555239177406,325.24321154832165
418,9001.0-3896.0,137.91952996426974,325.3119891640017
418,5992.0-1456.0,139.86489851753385,318.466339484944
418,1514.0-1676.0,135.54955007392272,313.71984084903386
418,6576.0-367.0,147.26410674051127,303.26309150038537
420,5939.0-570.0,187.15322495744525,435.53072242851914
420,9508.0-1629.0,162.09571279456458,400.85993780893295
420,1936.0-2289.0,165.66618546976025,355.85864498539803
420,9204.0-4395.0,148.53253217430589,355.83953174565755
420,2526.0-1740.0,148.56848064941008,349.628233738796
420,1826.0-4509.0,160.60557080688673,338.9566410753883
420,7065.0-3633.0,156.5015714539696,327.97639580358816
420,9001.0-3896.0,138.83286783949185,328.10374974133094
420,5992.0-1456.0,140.8155622933663,321.2456112566074
420,1514.0-1676.0,136.47111134390425,316.50889768264534
420,6576.0-367.0,148.33338211671742,305.99892105744556
422,5939.0-570.0,187.4564553472966,438.4523939579891
422,9508.0-1629.0,163.032956243784,403.6437639371852
422,1936.0-2289.0,166.7396492257679,358.59283385231686
422,9204.0-4395.0,149.4634713001287,358.6254724376783
422,2526.0-1740.0,149.5149856521892,352.4089245657595
422,1826.0-4509.0,161.68476212536197,341.68857432742294
422,7065.0-3633.0,157.57759051616515,330.70958005885467
422,9001.0-3896.0,139.74620571471397,330.8955103186602
422,5992.0-1456.0,141.76622606919875,324.0248830282708
422,1514.0-1676.0,137.3926726138858,319.2979545162568
422,6576.0-367.0,149.40265749292357,308.73475061450574
424,5939.0-570.0,187.75968573714798,441.37406548745906
424,9508.0-1629.0,163.97019969300345,406.42759006543747
424,1936.0-2289.0,167.81311298177553,361.3270227192357
424,9204.0-4395.0,150.39441042595152,361.41141312969904
424,2526.0-1740.0,150.46149065496834,355.189615392723
424,1826.0-4509.0,162.7639534438372,344.4205075794576
424,7065.0-3633.0,158.6536095783607,333.4427643141212
424,9001.0-3896.0,140.65954358993608,333.6872708959894
424,5992.0-1456.0,142.7168898450312,326.80415479993417
424,1514.0-1676.0,138.31423388386733,322.0870113498683
424,6576.0-367.0,150.47193286912972,311.4705801715659
426,5939.0-570.0,188.06291612699934,444.295737016929
426,9508.0-1629.0,164.90744314222292,409.21141619368973
426,1936.0-2289.0,168.88657673778317,364.0612115861545
426,9204.0-4395.0,151.32534955177434,364.1973538217198
426,2526.0-1740.0,151.40799565774748,357.9703062196865
426,1826.0-4509.0,163.84314476231245,347.15244083149224
426,7065.0-3633.0,159.72962864055623,336.1759485693877
426,9001.0-3896.0,141.5728814651582,336.4790314733186
426,5992.0-1456.0,143.66755362086366,329.58342657159756
426,1514.0-1676.0,139.23579515384887,324.8760681834798
426,6576.0-367.0,151.54120824533587,314.2064097286261
428,9508.0-1629.0,165.84468659144235,411.995242321942
428,1936.0-2289.0,169.9600404937908,366.79540045307334
428,9204.0-4395.0,152.25628867759715,366.98329451374053
428,2526.0-1740.0,152.3545006605266,360.75099704665
428,1826.0-4509.0,164.9223360807877,349.8843740835269
428,7065.0-3633.0,160.80564770275177,338.9091328246542
428,9001.0-3896.0,142.4862193403803,339.27079205064786
428,5992.0-1456.0,144.6182173966961,332.36269834326094
428,1514.0-1676.0,140.1573564238304,327.66512501709127
428,6576.0-367.0,152.61048362154202,316.9422392856863
430,9508.0-1629.0,166.7819300406618,414.77906845019425
430,1936.0-2289.0,171.03350424979845,369.52958931999217
430,9204.0-4395.0,153.18722780341997,369.7692352057613
430,2526.0-1740.0,153.30100566330574,363.5316878736135
430,1826.0-4509.0,166.00152739926293,352.61630733556154
430,7065.0-3633.0,161.8816667649473,341.6423170799207
430,9001.0-3896.0,143.3995572156024,342.0625526279771
430,5992.0-1456.0,145.56888117252856,335.14197011492433
430,1514.0-1676.0,141.07891769381195,330.45418185070275
430,6576.0-367.0,153.67975899774817,319.6780688427465
432,9508.0-1629.0,167.71917348988126,417.5628945784465
432,1936.0-2289.0,172.1069680058061,372.263778186911
432,9204.0-4395.0,154.1181669292428,372.555175897782
432,2526.0-1740.0,154.24751066608488,366.312378700577
432,1826.0-4509.0,167.08071871773816,355.3482405875962
432,7065.0-3633.0,162.95768582714285,344.3755013351872
432,9001.0-3896.0,144.31289509082453,344.8543132053063
432,5992.0-1456.0,146.51954494836102,337.9212418865877
432,1514.0-1676.0,142.00047896379348,333.24323868431424
432,6576.0-367.0,154.74903437395432,322.41389839980667
434,9508.0-1629.0,168.6564169391007,420.34672070669876
434,1936.0-2289.0,173.18043176181374,374.9979670538298
434,9204.0-4395.0,155.0491060550656,375.34111658980277
434,2526.0-1740.0,155.194015668864,369.09306952754054
434,1826.0-4509.0,168.1599100362134,358.08017383963085
434,7065.0-3633.0,164.0337048893384,347.1086855904537
434,9001.0-3896.0,145.22623296604664,347.64607378263554
434,5992.0-1456.0,147.47020872419347,340.7005136582511
434,1514.0-1676.0,142.92204023377502,336.0322955179257
434,6576.0-367.0,155.81830975016047,325.14972795686685
436,9508.0-1629.0,169.59366038832013,423.130546834951
436,1936.0-2289.0,174.25389551782138,377.73215592074865
436,9204.0-4395.0,155.98004518088842,378.1270572818235
436,2526.0-1740.0,156.14052067164315,371.87376035450404
436,1826.0-4509.0,169.23910135468864,360.8121070916655
436,7065.0-3633.0,165.10972395153394,349.8418698457202
436,9001.0-3896.0,146.13957084126875,350.43783435996477
436,5992.0-1456.0,148.42087250002592,343.4797854299145
436,1514.0-1676.0,143.84360150375656,338.8213523515372
436,6576.0-367.0,156.88758512636662,327.88555751392704
438,9508.0-1629.0,170.5309038375396,425.9143729632033
438,1936.0-2289.0,175.32735927382902,380.4663447876675
438,9204.0-4395.0,156.91098430671124,380.91299797384426
438,2526.0-1740.0,157.08702567442228,374.65445118146755
438,1826.0-4509.0,170.31829267316388,363.54404034370015
438,7065.0-3633.0,166.18574301372948,352.57505410098673
438,9001.0-3896.0,147.05290871649086,353.229594937294
438,5992.0-1456.0,149.37153627585838,346.2590572015779
438,1514.0-1676.0,144.7651627737381,341.6104091851487
438,6576.0-367.0,157.95686050257277,330.6213870709872
440,9508.0-1629.0,171.46814728675903,428.69819909145554
440,1936.0-2289.0,176.40082302983666,383.2005336545863
440,9204.0-4395.0,157.84192343253406,383.698938665865
440,2526.0-1740.0,158.0335306772014,377.43514200843106
440,1826.0-4509.0,171.39748399163912,366.2759735957348
440,7065.0-3633.0,167.26176207592502,355.30823835625324
440,9001.0-3896.0,147.96624659171297,356.0213555146232
440,5992.0-1456.0,150.32220005169083,349.0383289732413
440,1514.0-1676.0,145.68672404371964,344.39946601876017
440,6576.0-367.0,159.02613587877892,333.3572166280474
442,9508.0-1629.0,172.40539073597847,431.4820252197078
442,1936.0-2289.0,177.4742867858443,385.93472252150514
442,9204.0-4395.0,158.77286255835688,386.48487935788575
442,2526.0-1740.0,158.98003567998055,380.21583283539456
442,1826.0-4509.0,172.47667531011436,369.00790684776945
442,7065.0-3633.0,168.33778113812056,358.04142261151975
442,9001.0-3896.0,148.87958446693509,358.81311609195245
442,5992.0-1456.0,151.27286382752328,351.81760074490467
442,1514.0-1676.0,146.60828531370117,347.18852285237165
442,6576.0-367.0,160.09541125498507,336.0930461851076
444,9508.0-1629.0,173.34263418519794,434.26585134796005
444,1936.0-2289.0,178.54775054185194,388.66891138842396
444,9204.0-4395.0,159.7038016841797,389.2708200499065
444,2526.0-1740.0,159.92654068275968,382.9965236623581
444,1826.0-4509.0,173.5558666285896,371.7398400998041
444,7065.0-3633.0,169.4138002003161,360.77460686678626
444,9001.0-3896.0,149.7929223421572,361.6048766692817
444,5992.0-1456.0,152.22352760335573,354.59687251656806
444,1514.0-1676.0,147.5298465836827,349.97757968598313
444,6576.0-367.0,161.16468663119122,338.8288757421678
446,9508.0-1629.0,174.27987763441737,437.0496774762123
446,1936.0-2289.0,179.62121429785958,391.4031002553428
446,9204.0-4395.0,160.6347408100025,392.05676074192723
446,2526.0-1740.0,160.8730456855388,385.7772144893216
446,1826.0-4509.0,174.63505794706484,374.47177335183875
446,7065.0-3633.0,170.48981926251165,363.50779112205277
446,9001.0-3896.0,150.7062602173793,364.3966372466109
446,5992.0-1456.0,153.1741913791882,357.37614428823144
446,1514.0-1676.0,148.45140785366425,352.7666365195946
446,6576.0-367.0,162.23396200739737,341.56470529922797
448,9508.0-1629.0,175.0538664007224,439.8832361195226
448,1936.0-2289.0,180.69467805386722,394.1372891222616
448,9204.0-4395.0,161.56567993582533,394.842701433948
448,2526.0-1740.0,161.81955068831795,388.5579053162851
448,1826.0-4509.0,175.71424926554008,377.2037066038734
448,7065.0-3633.0,171.5658383247072,366.2409753773193
448,9001.0-3896.0,151.61959809260142,367.18839782394014
448,5992.0-1456.0,154.12485515502064,360.15541605989483
448,1514.0-1676.0,149.3729691236458,355.5556933532061
448,6576.0-367.0,163.30323738360352,344.30053485628815
450,9508.0-1629.0,175.83201570235335,442.715655025655
450,1936.0-2289.0,181.76814180987486,396.87147798918045
450,9204.0-4395.0,162.49661906164815,397.6286421259687
450,2526.0-1740.0,162.76605569109708,391.3385961432486
450,1826.0-4509.0,176.79344058401531,379.93563985590805
450,7065.0-3633.0,172.64185738690273,368.9741596325858
450,9001.0-3896.0,152.53293596782353,369.98015840126936
450,5992.0-1456.0,155.0755189308531,362.9346878315582
450,1514.0-1676.0,150.29453039362733,358.3447501868176
450,6576.0-367.0,164.37251275980967,347.03636441334834
452,9508.0-1629.0,176.61445818414873,445.5468909674526
452,1936.0-2289.0,182.8416055658825,399.6056668560993
452,9204.0-4395.0,163.42755818747096,400.41458281798947
452,2526.0-1740.0,163.7125606938762,394.1192869702121
452,1826.0-4509.0,177.87263190249055,382.6675731079427
452,7065.0-3633.0,173.71787644909827,371.7073438878523
452,9001.0-3896.0,153.44627384304565,372.7719189785986
452,5992.0-1456.0,156.02618270668555,365.7139596032216
452,1514.0-1676.0,151.21609166360886,361.13380702042906
452,6576.0-367.0,165.44178813601582,349.7721939704085
